direction:O,dep_time,weekday,yearweek,whichholiday_left_LUX:Vacances de Noeel,whichholiday_left_LUX:Vacances de Pentecete,whichholiday_left_LUX:Vacances de Peques,whichholiday_left_LUX:Vacances dete,whichholiday_left_LUX:vacances de Carnaval,whichholiday_right_LUX:Vacances de Noeel,whichholiday_right_LUX:Vacances de Pentecete,whichholiday_right_LUX:Vacances de Peques,whichholiday_right_LUX:Vacances dete,whichholiday_right_LUX:vacances de Carnaval,holiday_from_left_LUX,holiday_from_right_LUX,holiday_to_left_LUX,holiday_to_right_LUX,whichjf_left_LUX:Assomption,whichjf_left_LUX:Journee de lEurope,whichjf_left_LUX:La Toussaint,whichjf_left_LUX:Les Trepasses,whichjf_left_LUX:Lundi de Pentecete,whichjf_left_LUX:Lundi de Peques,whichjf_left_LUX:Luxembourg,whichjf_left_LUX:Noeel,whichjf_left_LUX:Nouvel an,whichjf_left_LUX:Pentecete,whichjf_left_LUX:Peques,whichjf_left_LUX:Saint Etienne,whichjf_left_LUX:Travail,whichjf_right_LUX:Assomption,whichjf_right_LUX:Journee de lEurope,whichjf_right_LUX:La Toussaint,whichjf_right_LUX:Les Trepasses,whichjf_right_LUX:Lundi de Pentecete,whichjf_right_LUX:Lundi de Peques,whichjf_right_LUX:Luxembourg,whichjf_right_LUX:Noeel,whichjf_right_LUX:Nouvel an,whichjf_right_LUX:Pentecete,whichjf_right_LUX:Peques,whichjf_right_LUX:Saint Etienne,whichjf_right_LUX:Travail,jf_left_LUX,jf_left_LUX,capacity_current
0,21.166666666666668,5,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,12.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,25.0,71
1,10.75,6,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,13.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,26.0,76
0,12.5,6,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,13.0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,26.0,76
1,12.916666666666664,7,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,27.0,76
1,19.666666666666668,7,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,27.0,71
0,14.75,7,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,27.0,76
0,21.416666666666668,7,17.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,27.0,76
1,6.75,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,71
1,14.333333333333336,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,71
1,19.166666666666668,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,71
0,8.75,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,73
0,16.083333333333332,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,73
0,21.166666666666668,1,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,15.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.0,28.0,73
1,6.75,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,71
1,14.333333333333336,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73
1,19.166666666666668,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73
0,8.75,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73
0,16.083333333333332,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73
0,21.166666666666668,2,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,75
1,6.75,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,71
1,14.333333333333336,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,71
1,19.166666666666668,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,71
0,8.75,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,76
0,16.083333333333332,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,73
0,21.166666666666668,3,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,71
1,6.75,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,71
1,14.333333333333336,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,71
1,19.166666666666668,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,73
0,8.75,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,71
0,16.083333333333332,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,71
0,21.166666666666668,4,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,18.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,71
1,6.75,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,73
1,14.333333333333336,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,73
1,19.166666666666668,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,73
0,8.75,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,71
0,16.083333333333332,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,71
0,21.166666666666668,5,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,19.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,71
1,10.75,6,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,20.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,73
0,12.5,6,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,20.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,71
1,12.916666666666664,7,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,71
1,19.666666666666668,7,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,71
0,14.75,7,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,76
0,21.416666666666668,7,18.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,21.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,76
1,6.75,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,71
1,14.333333333333336,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,65
1,19.166666666666668,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,71
0,8.75,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,73
0,16.083333333333332,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,73
0,21.166666666666668,1,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,73
1,6.75,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,71
1,14.333333333333336,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,71
1,19.166666666666668,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,73
0,8.75,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,71
0,16.083333333333332,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,71
0,21.166666666666668,2,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,71
1,6.75,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,73
1,14.333333333333336,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,73
1,19.166666666666668,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,76
0,8.75,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,71
0,16.083333333333332,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,71
0,21.166666666666668,3,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,24.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,71
1,6.75,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76
1,14.333333333333336,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,76
1,19.166666666666668,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,71
0,8.75,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,71
0,16.083333333333332,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,65
0,21.166666666666668,4,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,25.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,71
1,6.75,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,71
1,14.333333333333336,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,73
1,19.166666666666668,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,73
0,8.75,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,71
0,16.083333333333332,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,73
0,21.166666666666668,5,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,26.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,71
1,10.75,6,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,27.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,73
0,12.5,6,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,27.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2.0,76
1,12.916666666666664,7,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,28.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,73
1,19.666666666666668,7,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,28.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,71
0,14.75,7,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,28.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,76
0,21.416666666666668,7,19.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,28.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,3.0,76
1,6.75,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,71
1,14.333333333333336,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,73
1,19.166666666666668,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,71
0,8.75,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,76
0,16.083333333333332,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,75
0,21.166666666666668,1,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,29.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.0,73
1,6.75,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,138
1,14.333333333333336,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,71
1,19.166666666666668,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,71
0,8.75,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,138
0,16.083333333333332,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,71
0,21.166666666666668,2,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,30.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,71
1,6.75,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,71
1,14.333333333333336,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,71
1,19.166666666666668,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,73
0,8.75,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,71
0,16.083333333333332,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,71
0,21.166666666666668,3,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,31.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,6.0,71
1,6.75,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,71
1,14.333333333333336,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,73
1,19.166666666666668,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,73
0,8.75,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,71
0,16.083333333333332,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,71
0,21.166666666666668,4,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,32.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,7.0,71
1,6.75,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,75
1,14.333333333333336,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,76
1,19.166666666666668,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,76
0,8.75,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,71
0,16.083333333333332,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,71
0,21.166666666666668,5,20.0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,33.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,8.0,71
1,10.75,6,20.0,0,1,0,0,0,0,1,0,0,0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,9.0,76
0,12.5,6,20.0,0,1,0,0,0,0,1,0,0,0,1.0,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,9.0,65
1,12.916666666666664,7,20.0,0,1,0,0,0,0,1,0,0,0,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,76
1,19.666666666666668,7,20.0,0,1,0,0,0,0,1,0,0,0,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,71
0,14.75,7,20.0,0,1,0,0,0,0,1,0,0,0,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,76
0,21.416666666666668,7,20.0,0,1,0,0,0,0,1,0,0,0,2.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,76
1,6.75,1,21.0,0,1,0,0,0,0,1,0,0,0,3.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,71
1,14.333333333333336,1,21.0,0,1,0,0,0,0,1,0,0,0,3.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,73
