Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
14/04/2018;11/06/2018;LG-9414;SCN;TXL;4 PAX;220,00 EUR;272,0;0 PAX;67 PAX
14/04/2018;11/06/2018;LG-9415;TXL;SCN;18 PAX;1 694,00 EUR;2 081,0;0 PAX;63 PAX
14/04/2018;11/06/2018;LG-9416;SCN;TXL;19 PAX;1 615,00 EUR;1 968,0;0 PAX;67 PAX
14/04/2018;12/06/2018;LG-9411;TXL;SCN;21 PAX;2 238,12 EUR;2 550,0;8 PAX;67 PAX
14/04/2018;12/06/2018;LG-9412;SCN;TXL;9 PAX;886,00 EUR;1 075,0;0 PAX;67 PAX
14/04/2018;12/06/2018;LG-9413;TXL;SCN;10 PAX;1 066,00 EUR;1 301,0;0 PAX;67 PAX
14/04/2018;12/06/2018;LG-9414;SCN;TXL;9 PAX;495,00 EUR;612,0;0 PAX;67 PAX
14/04/2018;12/06/2018;LG-9415;TXL;SCN;8 PAX;616,00 EUR;937,0;0 PAX;67 PAX
14/04/2018;12/06/2018;LG-9416;SCN;TXL;19 PAX;1 045,00 EUR;1 292,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9411;TXL;SCN;25 PAX;2 463,00 EUR;2 988,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9412;SCN;TXL;13 PAX;731,00 EUR;903,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9413;TXL;SCN;19 PAX;1 041,00 EUR;1 262,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9414;SCN;TXL;11 PAX;1 242,00 EUR;1 504,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9415;TXL;SCN;22 PAX;950,00 EUR;1 169,0;0 PAX;67 PAX
14/04/2018;13/06/2018;LG-9416;SCN;TXL;9 PAX;953,00 EUR;1 155,0;0 PAX;67 PAX
14/04/2018;14/06/2018;LG-9411;TXL;SCN;14 PAX;887,00 EUR;1 085,0;0 PAX;67 PAX
14/04/2018;14/06/2018;LG-9412;SCN;TXL;13 PAX;664,00 EUR;818,0;0 PAX;67 PAX
14/04/2018;14/06/2018;LG-9413;TXL;SCN;8 PAX;461,00 EUR;559,0;0 PAX;67 PAX
14/04/2018;14/06/2018;LG-9414;SCN;TXL;24 PAX;2 653,40 EUR;3 167,0;8 PAX;67 PAX
14/04/2018;14/06/2018;LG-9415;TXL;SCN;21 PAX;857,00 EUR;1 046,0;0 PAX;67 PAX
14/04/2018;14/06/2018;LG-9416;SCN;TXL;19 PAX;1 520,00 EUR;1 846,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9411;TXL;SCN;23 PAX;1 192,00 EUR;1 449,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9412;SCN;TXL;17 PAX;735,00 EUR;910,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9413;TXL;SCN;15 PAX;1 030,00 EUR;1 263,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9414;SCN;TXL;27 PAX;1 842,00 EUR;2 255,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9415;TXL;SCN;28 PAX;1 556,00 EUR;1 908,0;0 PAX;67 PAX
14/04/2018;15/06/2018;LG-9416;SCN;TXL;32 PAX;4 059,00 EUR;4 986,0;0 PAX;65 PAX
14/04/2018;16/06/2018;LG-9411;TXL;SCN;21 PAX;1 083,00 EUR;1 304,0;12 PAX;67 PAX
