Extraction Day;Calendar day;Flight Number;Sched Airport Arriva;Sched Airport Depart;Pax total;Coupons+YQ on current bookings;Current revenue;Group pax;Cabin Capacity
11/08/2018;03/09/2018;LG-9416;SCN;TXL;32 PAX;2 123,00 EUR;2 528,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9411;TXL;SCN;40 PAX;4 821,00 EUR;5 563,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9412;SCN;TXL;21 PAX;1 081,00 EUR;1 265,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9413;TXL;SCN;18 PAX;1 006,00 EUR;1 152,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9414;SCN;TXL;27 PAX;2 312,00 EUR;2 687,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9415;TXL;SCN;25 PAX;1 163,00 EUR;1 330,0;0 PAX;67 PAX
11/08/2018;04/09/2018;LG-9416;SCN;TXL;27 PAX;1 470,00 EUR;1 736,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9411;TXL;SCN;33 PAX;2 751,00 EUR;3 183,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9412;SCN;TXL;14 PAX;582,00 EUR;686,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9413;TXL;SCN;17 PAX;1 093,00 EUR;1 288,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9414;SCN;TXL;16 PAX;1 341,00 EUR;1 562,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9415;TXL;SCN;30 PAX;1 695,00 EUR;1 953,0;0 PAX;67 PAX
11/08/2018;05/09/2018;LG-9416;SCN;TXL;27 PAX;1 574,00 EUR;1 831,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9411;TXL;SCN;38 PAX;4 052,00 EUR;4 852,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9412;SCN;TXL;11 PAX;427,00 EUR;504,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9413;TXL;SCN;16 PAX;1 502,00 EUR;1 754,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9414;SCN;TXL;24 PAX;3 013,00 EUR;3 498,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9415;TXL;SCN;29 PAX;1 411,00 EUR;1 654,0;0 PAX;67 PAX
11/08/2018;06/09/2018;LG-9416;SCN;TXL;21 PAX;2 139,00 EUR;2 495,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9411;TXL;SCN;26 PAX;2 016,00 EUR;2 363,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9412;SCN;TXL;23 PAX;1 046,00 EUR;1 250,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9413;TXL;SCN;20 PAX;1 843,00 EUR;2 163,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9414;SCN;TXL;29 PAX;3 092,00 EUR;3 642,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9415;TXL;SCN;49 PAX;3 615,00 EUR;4 230,0;0 PAX;67 PAX
11/08/2018;07/09/2018;LG-9416;SCN;TXL;30 PAX;3 178,00 EUR;3 784,0;0 PAX;67 PAX
11/08/2018;08/09/2018;LG-9411;TXL;SCN;17 PAX;1 113,00 EUR;1 301,0;0 PAX;67 PAX
11/08/2018;08/09/2018;LG-9412;SCN;TXL;31 PAX;1 957,00 EUR;2 274,0;0 PAX;67 PAX
11/08/2018;09/09/2018;LG-9413;TXL;SCN;32 PAX;1 898,00 EUR;2 196,0;1 PAX;67 PAX
11/08/2018;09/09/2018;LG-9414;SCN;TXL;33 PAX;3 190,00 EUR;3 729,0;0 PAX;67 PAX
11/08/2018;09/09/2018;LG-9415;TXL;SCN;31 PAX;1 717,00 EUR;1 987,0;0 PAX;67 PAX
11/08/2018;09/09/2018;LG-9416;SCN;TXL;45 PAX;4 957,00 EUR;5 785,0;0 PAX;67 PAX
11/08/2018;10/09/2018;LG-9411;TXL;SCN;42 PAX;6 691,00 EUR;7 928,0;1 PAX;67 PAX
